subject	session	row	p_utts	c_utts	context
87	1	200	---		M talking to grandfather.
87	1	207	---		M talking to grandfather.
87	1	208	---		M talking to grandfather.
87	1	209	---		M talking to grandfather.
87	1	210	---		M talking to grandfather.
87	1	211	---		M talking to grandfather.
87	1	214	---		M talking to grandfather.
87	1	215	---		M talking to grandfather. M trying to wipe C's nose. C continually pushes kleenex away, turns head away.
87	1	233	---		M talking to grandfather.
87	1	234	---		M talking to grandfather.
87	1	235	---		M talking to grandfather.
87	1	236	---		M talking to grandfather.
87	1	237	---		M talking to grandfather.
87	1	261	---		M talking to grandfather.
87	1	262	---		M talking to grandfather.
87	1	265	---		M talking to grandfather.
87	1	266	---		M talking to grandfather. M still on phone.
87	1	277	---		M talking to grandfather.
87	1	314	---		M on hold. M talking to grandfather.
87	1	315	---		M talking to grandfather.
87	1	316	---		M talking to grandfather.
87	1	317	---		M talking to grandfather. Grandfather gives kleenex to M.
87	1	340	---		M talking to grandfather.
87	1	341	---		M talking to grandfather.
87	1	342	---		M talking to grandfather.
87	1	348	---		M talking to grandfather.
87	1	355	---		M talking to grandfather.
87	1	356	---		M talking to grandfather.
87	1	357	---		M talking to grandfather. M goes into kitchen.
87	1	363	---		M talking to grandfather.
87	1	364	---		M talking to grandfather.
87	1	367	---		M talking to grandfather.
87	1	368	---		M talking to grandfather.
87	1	382	---		M talking to grandfather.
87	1	383	---		M talking to grandfather.
87	1	389	---		M talking to grandfather.
87	1	458	---		M talking to grandfather.
87	1	583	---		M talking to grandfather.
87	5	14	---		M talking to sib1.
87	5	25	---		M talking to sib2.
87	5	51	---		M talking to sib2.
87	5	76	---		M talking to sib2.
87	5	98	---		M talking to sib1 and sib2.
87	5	131	---		M talking to sib2.
87	5	160	---		M talking to sib1.
87	5	205	---		M talking to sib1.
87	5	223	---		M talking to sib2.
87	5	228	---		M talking to sib1.
87	5	231	---		M talking to sib2.
87	5	248	---		M talking to sib1.
87	5	251	---		M talking to sibs.
87	5	255	---		M talking to sib1.
87	5	478	---		M talking to sibs.
87	5	480	---		M talking to sibs.
87	5	488	---		M talking to sibs.
87	5	496	---		M talking to sib2.
87	5	513	---		M talking to sib2.
87	5	527	---		M talking to sib2.
87	5	559	---		M talking to sib2.
87	5	595	---		M talking to sib2.
87	6	242	---		M talks to older sib.
87	6	275	---		M talks to older sib.
87	6	496		my truck.	C talks to sib.
87	6	497		my truck.	C talks to sib.
87	6	498		beep.	C talks to sib.
87	6	499		oh, Whoa.	C talks to sib.
87	6	500		whew.	C talks to sib.
87	6	501		go on back.	C talks to sib.
87	6	502		you get my car.	C talks to sib.
87	6	503		bye.	C talks to sib.
87	6	504		beep beep.	C talks to sib.
87	6	505		ok.	C talks to sib.
87	6	506		beep beep.	C talks to sib.
87	6	507		want to play with my car?	C talks to sib.
87	6	508		want to play that car?	C talks to sib.
87	6	509		are you going to play that car?	C talks to sib.
87	6	510	she got her hair combed.		M talks to sib3.
87	6	511	how about you?		M talks to sib3.
87	6	512	yeah, what was it?		M talks to sib3.
87	6	513	what kind of milk?		M talks to sib3.
87	6	514	### opened it?		M talks to sib3.
87	6	516	what you mean?		M talks to sib3.
87	6	517	well it wouldn't smell through the can.		M talks to sib3.
87	6	518	don't worry about Dianna.		M talks to sib3.
87	6	519	you didn't want to play with him.		M talks to sib3.
87	6	520		beep beep.	C talks to sib.
87	6	521		beep beep.	C talks to sib.
87	6	522	don't say that to him.		M talks to sib3.
87	6	523		hey.	C talks to sib.
87	6	524		hello.	C talks to sib.
87	6	525		hi.	C talks to sib.
87	6	526		in my yellow ###.	C talks to sib.
87	6	527		in my yellow ###.	C talks to sib.
87	6	528		no.	C talks to sib.
87	6	529		eh.	C talks to sib.
87	6	532		that ###.	C talks to sib.
87	6	533		whoa.	C talks to sib.
87	6	534		###.	C talks to sib.
87	6	535		do that ###.	C talks to sib.
87	6	536		I get it.	C talks to sib.
87	6	537		I get it.	C talks to sib.
87	6	538		###.	C talks to sib.
87	6	539		why?	C talks to sib.
87	6	540		whoa.	C talks to sib.
87	6	541		whoa.	C talks to sib.
87	6	542		we ###.	C talks to sib.
87	6	543		up there.	C talks to sib.
87	6	545	---		M talks to older sib.
87	6	557		###	C talks to sib.
87	6	558		want to play car?	C talks to sib.
87	6	559		ok.	C talks to sib.
87	6	560		you have ###.	C talks to sib.
87	6	561		you have ### ok.	C talks to sib.
87	6	562		beep.	C talks to sib.
87	6	563		I hit you truck.	C talks to sib.
87	6	564		Ohh.	C talks to sib.
87	6	589	Di_Di go get a diaper.		M talks to sib 2.
87	6	627		up high Di_Di.	C talks to sib.
87	6	632		up high.	C talks to sib.
87	6	633		down low.	C talks to sib.
87	6	634		too slow.	C talks to sib.
87	6	641	guess I better get Mikey something to eat.		M talks to sib 1.
87	6	694	who you screaming for?		M talks to sib 1.
87	6	756		pop+corn.	C talks to sib 2.
87	6	757	---		M talks to older sib.
87	6	763	---		M talks to older sib.
87	6	774	---		M talks to older sib.
87	6	775		I want to play swing.	C talks to older sib,
87	6	776		I want to play swing.	C talks to older sib,
87	6	777		let's play.	C talks to older sib,
87	6	779		swing me.	C talks to older sib,
87	6	783	---		M talks to older sib.
87	6	788	you got to stop playing.		M talks to sib 1.
87	6	789	stop it.		M talks to sib 1.
87	6	790	let me call Pam.		M talks to sib 1.
87	6	791	see where she is.		M talks to sib 1.
87	6	794	---		M talks to older sib.
87	9	463		what his name?	C talking to sib1
87	9	464		what?	C talking to sib1
87	9	465		what his name?	C talking to sib1
87	9	466		what his name?	C talking to sib1
87	9	468		what's this?	C talking to sib1
87	9	471		who is this?	C talking to sib1
87	9	472		who is this?	C talking to sib1
87	9	473		who is this?	C talking to sib1
87	9	474		what's this?	C talking to sib1
87	9	476		what's on the back?	C talking to sib1
87	9	477		what's that?	C talking to sib1
87	9	479		###	C talking to sib1
87	9	480		what that?	C talking to sib1
87	9	482		no where else.	C talking to sib1
87	9	483		no where.	C talking to sib1
87	9	484		###	C talking to sib1
87	9	498		can I do it?	C talking to sib3
87	9	532		I want to go in the air.	C talking to sib4
87	9	533		Kaylah?	C talking to sib4
87	9	534		Kaylah?	C talking to sib4
87	9	535		Kaylah?	C talking to sib4
87	9	536		Kaylah?	C talking to sib4
87	9	537		dang it, hear me now?	C talking to sib4
87	9	538		can you hear me talk to you?	C talking to sib4
87	9	539		hey, get up.	C talking to sib4
87	9	540		Kaylah please?	C talking to sib4
87	9	541		please, I want to go in the air.	C talking to sib4
87	9	576		I want.	C talking to sib4
87	9	577		can I have some?	C talking to sib4
87	9	578		Kaylah open the --	C talking to sib4
87	9	579		Kay let me in.	C talking to sib4
87	9	580		come on.	C talking to sib4
87	9	581		come on.	C talking to sib4
87	9	582		it's mine.	C talking to sib4
87	9	588		could I have one?	C talking to sib4
87	9	995		I do it.	C talking to sib3
88	1	397	###		M's feeding C and talking extremely softly; impossible to hear her.
88	3	559			M and C walking/biking; if anyone is talking it's impossible to hear b/c of passing airplane.
88	4	25	---		M talking to F.
88	4	144		this.	C talking to F.
88	4	145		this.	C talking to F.
88	4	146		this.	C talking to F.
88	4	147		let's draw a --	C talking to F.
88	4	148		a garbage.	C talking to F.
88	4	149		garbage.	C talking to F.
88	4	150		yeah.	C talking to F.
88	4	151		oh ###.	C talking to F.
88	4	152		###.	C talking to F.
88	4	153	---		M talking to F.
88	4	154		garbage!	C talking to F.
88	4	155		all -- gone.	C talking to F.
88	4	156		a ###.	C talking to F.
88	4	157		a ### -- a ###!	C talking to F.
88	4	158		I draw a bike!	C talking to F.
88	4	159		yeah.	C talking to F.
88	4	160		yeah.	C talking to F.
88	4	161		I want see ###.	C talking to F.
88	4	162		###!	C talking to F.
88	4	163		###.	C talking to F.
88	4	164		a ball.	C talking to F.
88	4	165		a ball.	C talking to F.
88	4	166		draw ball -- two -- ball.	C talking to F.
88	4	167		a ball!	C talking to F.
88	4	168		yeah.	C talking to F.
88	4	169		yeah.	C talking to F.
88	4	170		what's this?	C talking to F.
88	4	171		ball?	C talking to F.
88	4	172		yeah.	C talking to F.
88	4	173		ok!	C talking to F.
88	4	174		oh ###.	C talking to F.
88	4	175		###.	C talking to F.
88	4	176		oh, oh, woah, oh!	C talking to F.
88	4	177		a baseball bat.	C talking to F.
88	4	178		a ###.	C talking to F.
88	4	179		a baseball.	C talking to F.
88	4	180		### ball.	C talking to F.
88	4	181		a ###.	C talking to F.
88	4	182		a -- a devil!	C talking to F.
88	4	183		oh, there go --	C talking to F.
88	4	184		### a shovel.	C talking to F.
88	4	185		yeah.	C talking to F.
88	4	186		draw.	C talking to F.
88	4	187		yeah.	C talking to F.
88	4	188		a ### shovel -- right?	C talking to F.
88	4	189		a shovel.	C talking to F.
88	4	190		ok!	C talking to F.
88	4	191		ok.	C talking to F.
88	4	192		a bee ###.	C talking to F.
88	4	193		bee ###.	C talking to F.
88	4	194		I want hear ###.	C talking to F.
88	4	195		###.	C talking to F.
88	4	196		I ### draw ###.	C talking to F.
88	4	197		a ###!	C talking to F.
88	4	198		a ###.	C talking to F.
88	4	199		###.	C talking to F.
88	4	200		oh ###.	C talking to F.
88	4	201		oh ###!	C talking to F.
88	4	202		a -- a doggy.	C talking to F.
88	4	203			C talking to F.
88	4	204		oh sticking!	C talking to F.
88	4	205		###.	C talking to F.
88	4	206		oh!	C talking to F.
88	4	207		daddy works.	C talking to F.
88	4	208		### -- a ###!	C talking to F.
88	4	209		this.	C talking to F.
88	4	210		a ###.	C talking to F.
88	4	211		### I draw vans.	C talking to F.
88	4	212		vans.	C talking to F.
88	4	213		want draw vans.	C talking to F.
88	4	214		this.	C talking to F.
88	4	215		I want draw -- um -- vans.	C talking to F.
88	4	218	---		M talking to F.
88	4	221	---		M talking to E or F.
88	4	681	---	a cracker.	M talking to F while C responds to question from F.
88	4	683		daddy.	C talking to F.
88	4	684		yeah.	C talking to F.
88	4	687		### hide.	C talking to F.
88	4	688		want go hide!	C talking to F.
88	4	690	---		M talking to F.
88	4	695	---		M talking to F.
88	4	698	---		M talking to F.
88	4	707	---		M still talking to F.
88	4	720	---		M talking to F.
88	4	725	---		M talking to F.
88	4	766	---		M talking to F.
88	4	777		### daddy hide.	C talking to F.
88	4	781		### daddy!	C talking to F.
88	4	782		hide.	C talking to F.
88	4	783		yeah.	C talking to F.
88	4	799		yep.	C talking to F.
88	4	800		I want um --	C talking to F.
88	4	801		this.	C talking to F.
88	4	802		this.	C talking to F.
88	4	803		apple mountain.	C talking to F.
88	4	804		yeah.	C talking to F.
88	4	805		this!	C talking to F.
88	4	806		this.	C talking to F.
88	4	807		yay!	C talking to F.
88	4	808		no.	C talking to F.
88	4	809		on the table.	C talking to F.
88	4	810		Woah, woah, woah.	C talking to F.
88	4	811		Woah, woah, woah.	C talking to F.
88	4	842	---		M talking to F.
88	4	846		this.	C talking to F.
88	4	847		this.	C talking to F.
88	4	848		this.	C talking to F.
88	4	849		this.	C talking to F.
88	4	850		this.	C talking to F.
88	4	851		### head.	C talking to F.
88	4	852		oh -- ###.	C talking to F.
88	4	891	---		M talking to F.
88	4	893		yeah.	C talking to F.
88	4	894		down!	C talking to F.
88	4	895	---	###.	C talking to F while M sings.
88	4	897		### go.	C talking to F.
88	4	898		go up.	C talking to F.
88	4	899		### nose.	C talking to F.
88	4	900		yeah.	C talking to F.
88	4	901	---		M talking to F.
88	4	902		hi!	C talking to F.
88	4	903		I go down, down, down.	C talking to F.
88	4	905		yeah.	C talking to F.
88	4	907		yeah, down.	C talking to F.
88	4	909		###.	C talking to F.
88	4	910		no, go down, down, down.	C talking to F.
88	4	911		###.	C talking to F.
88	4	912		up.	C talking to F.
88	4	913		down ### there!	C talking to F.
88	4	914		again?	C talking to F.
88	4	939		### again?	C talking to F.
88	4	940		a ###.	C talking to F.
88	4	941		yeah, ### books!	C talking to F.
88	4	943		### books.	C talking to F.
88	4	944		### -- books.	C talking to F.
88	4	945		###.	C talking to F.
88	4	946	---		M talking to F.
88	4	947		a very books.	C talking to F.
88	4	948		###.	C talking to F.
88	4	951		###.	C talking to F.
88	4	952		### -- ### the toy?	C talking to F.
88	4	953		toy.	C talking to F.
88	4	954		this?	C talking to F.
88	4	955		this.	C talking to F.
88	4	956		I ### do again?	C talking to F.
88	4	957		no.	C talking to F.
88	4	958		yeah.	C talking to F.
88	4	959		it tickle.	C talking to F.
88	4	960		###.	C talking to F.
88	4	961		whoa!	C talking to F.
88	4	962		tickle.	C talking to F.
88	4	963		hide?	C talking to F.
88	4	964		oh!	C talking to F.
88	4	965		no.	C talking to F.
88	4	966		mommy.	C talking to F.
88	4	967		I go -- look.	C talking to F.
88	4	968		down, down, down.	C talking to F.
88	4	969		Woah, woah.	C talking to F.
88	4	970		close the gate.	C talking to F.
88	4	971		### I hold it!	C talking to F.
88	4	972		I hold it.	C talking to F.
88	4	973		I hold it.	C talking to F.
88	4	982		###.	C talking to F.
88	4	983		###.	C talking to F.
88	4	984		a purple.	C talking to F.
88	4	985		### moon book.	C talking to F.
88	4	986		### need book.	C talking to F.
88	4	987		this.	C talking to F.
88	4	988		###.	C talking to F.
88	4	989		### help me.	C talking to F.
88	4	990		this our ### -- ###.	C talking to F.
88	4	991		### broke it.	C talking to F.
88	4	992		a slide.	C talking to F.
88	4	993		yeah.	C talking to F.
88	4	994		play+ground!	C talking to F.
88	4	995		green truck.	C talking to F.
88	4	996		a -- a shovel.	C talking to F.
88	4	997		this?	C talking to F.
88	4	999		### this?	C talking to F.
88	4	1000		yeah.	C talking to F.
88	4	1001		###.	C talking to F.
88	4	1002		what this?	C talking to F.
88	4	1003		yeah.	C talking to F.
88	4	1004		yeah.	C talking to F.
88	4	1005		a digger.	C talking to F.
88	4	1006		see ball ball.	C talking to F.
88	4	1007		a digger!	C talking to F.
88	4	1008		a -- a truck.	C talking to F.
88	4	1010		a digger!	C talking to F.
88	4	1011		### noisy.	C talking to F.
88	4	1012		what's this?	C talking to F.
88	4	1013		###.	C talking to F.
88	4	1014		they're logs.	C talking to F.
88	4	1015		logs are ###.	C talking to F.
88	4	1016		yeah.	C talking to F.
88	4	1017		### water.	C talking to F.
88	4	1019		### don't want to do ###.	C talking to F.
88	4	1020		### more ###.	C talking to F.
88	4	1021		###.	C talking to F.
88	4	1022		no.	C talking to F.
88	4	1023		no.	C talking to F.
88	4	1025		hot.	C talking to F.
88	4	1026		high.	C talking to F.
88	4	1027		### high.	C talking to F.
88	4	1028		a this?	C talking to F.
88	4	1029		cream?	C talking to F.
88	4	1030		cream.	C talking to F.
88	4	1031		yeah.	C talking to F.
88	4	1033		a this?	C talking to F.
88	4	1034		oh.	C talking to F.
88	4	1035		a page?	C talking to F.
88	4	1036		all done.	C talking to F.
88	4	1037		read a ### book.	C talking to F.
88	4	1038		oh, my Thomas_Train -- book!	C talking to F.
88	4	1039		um, I want to go ###.	C talking to F.
88	4	1040		### book.	C talking to F.
88	4	1041		a helicopter?	C talking to F.
88	4	1042		engineer.	C talking to F.
88	4	1043		a car!	C talking to F.
88	4	1044		a truck!	C talking to F.
88	4	1045		page!	C talking to F.
88	4	1046		oh no!	C talking to F.
88	4	1047		a digger!	C talking to F.
88	4	1049		Diggers.	C talking to F.
88	4	1050		how about this?	C talking to F.
88	4	1051		engineer.	C talking to F.
88	4	1052		oh.	C talking to F.
88	4	1053		oh, what this?	C talking to F.
88	4	1054		###.	C talking to F.
88	4	1055		airplane.	C talking to F.
88	4	1056		### and -- and the airplane.	C talking to F.
88	4	1057		um.	C talking to F.
88	4	1058		letters.	C talking to F.
88	4	1059		### a helicopter?	C talking to F.
88	4	1060		a ###?	C talking to F.
88	4	1061		yeah.	C talking to F.
88	4	1062		a helicopter?	C talking to F.
88	4	1064		###?	C talking to F.
88	4	1065		###.	C talking to F.
88	4	1066		###!	C talking to F.
88	4	1067		###.	C talking to F.
88	4	1068		###.	C talking to F.
88	4	1069		a cleaner.	C talking to F.
88	4	1076		yeah.	C talking to F.
88	4	1078	---	oh.	M talking to F.
88	4	1079		a Jim?	C talking to F.
